date,sku_id,actual_sales,baseline_forecast,ml_forecast,lower_bound,upper_bound,ml_lower_bound,ml_upper_bound,std_error
2025-05-18,SKU_096,3.0,6.0,,,,,,0.0
2025-05-25,SKU_096,1.0,3.0,,,,,,0.0
2025-06-01,SKU_096,8.0,6.0,,,,,,0.0
2025-06-08,SKU_096,3.0,5.0,,,,,,0.0
2025-06-15,SKU_096,5.0,2.0,,,,,,0.0
2025-06-22,SKU_096,2.0,6.0,,,,,,0.0
2025-06-29,SKU_096,0.0,4.0,,,,,,0.0
2025-07-06,SKU_096,4.0,5.0,,,,,,0.0
2025-07-13,SKU_096,5.0,6.0,,,,,,0.0
2025-07-20,SKU_096,7.0,3.0,,,,,,0.0
2025-07-27,SKU_096,7.0,4.0,,,,,,0.0
2025-08-03,SKU_096,6.0,2.0,,,,,,0.0
2025-08-10,SKU_096,5.0,6.0,,,,,,0.0
2025-08-17,SKU_096,13.0,3.0,,,,,,0.0
2025-08-24,SKU_096,6.0,6.0,,,,,,0.0
2025-08-31,SKU_096,5.0,2.0,,,,,,0.0
2025-09-07,SKU_096,2.0,1.0,,,,,,0.0
2025-09-14,SKU_096,4.0,6.0,,,,,,0.0
2025-09-21,SKU_096,5.0,7.0,,,,,,0.0
2025-09-28,SKU_096,5.0,1.0,,,,,,0.0
2025-10-05,SKU_096,8.0,5.0,,,,,,0.0
2025-10-12,SKU_096,5.0,3.0,,,,,,0.0
2025-10-19,SKU_096,2.0,4.0,,,,,,0.0
2025-10-26,SKU_096,4.0,6.0,,,,,,0.0
2025-11-02,SKU_096,8.0,11.0,,,,,,0.0
2025-11-09,SKU_096,8.0,9.0,,,,,,0.0
2025-11-16,SKU_096,7.0,7.0,,,,,,0.0
2025-11-23,SKU_096,4.0,6.0,6.15,5.0362485304220375,7.263751469577963,5.0362485304220375,7.263751469577963,0.8701183356077835
2025-11-30,SKU_096,3.0,4.0,4.73,3.616248530422038,5.843751469577963,3.616248530422038,5.843751469577963,0.8701183356077835
2025-12-07,SKU_096,10.0,1.0,9.09,7.976248530422037,10.203751469577963,7.976248530422037,10.203751469577963,0.8701183356077835
2025-12-14,SKU_096,10.0,5.0,10.55,9.436248530422038,11.663751469577964,9.436248530422038,11.663751469577964,0.8701183356077835
2025-12-21,SKU_096,6.0,10.0,5.67,4.556248530422037,6.783751469577963,4.556248530422037,6.783751469577963,0.8701183356077835
2025-12-28,SKU_096,3.0,9.0,3.83,2.7162485304220376,4.943751469577963,2.7162485304220376,4.943751469577963,0.8701183356077835
2026-01-11,SKU_096,,5.0,2.52,1.4062485304220376,3.6337514695779625,1.4062485304220376,3.6337514695779625,0.8701183356077832
2026-01-18,SKU_096,,8.0,3.57,1.9949175666098797,5.14508243339012,1.9949175666098797,5.14508243339012,1.2305331510860311
2026-01-25,SKU_096,,1.0,3.83,1.9009258676864664,5.7590741323135335,1.9009258676864664,5.7590741323135335,1.507089165869948
2026-02-01,SKU_096,,4.0,3.78,1.552497060844075,6.007502939155925,1.552497060844075,6.007502939155925,1.7402366712155666
2026-02-08,SKU_096,,5.0,3.86,1.3695760039833869,6.3504239960166124,1.3695760039833869,6.3504239960166124,1.9456437468879786
2026-02-15,SKU_096,,1.0,4.01,1.2818771992590903,6.738122800740909,1.2818771992590903,6.738122800740909,2.131345938078835
2024-01-07,SKU_097,67.0,0.0,,,,,,0.0
2024-01-14,SKU_097,61.0,0.0,,,,,,0.0
2024-01-21,SKU_097,81.0,0.0,,,,,,0.0
2024-01-28,SKU_097,61.0,0.0,,,,,,0.0
2024-02-04,SKU_097,77.0,0.0,,,,,,0.0
2024-02-11,SKU_097,61.0,0.0,,,,,,0.0
2024-02-18,SKU_097,77.0,0.0,,,,,,0.0
2024-02-25,SKU_097,73.0,0.0,,,,,,0.0
2024-03-03,SKU_097,59.0,0.0,,,,,,0.0
2024-03-10,SKU_097,47.0,0.0,,,,,,0.0
2024-03-17,SKU_097,79.0,0.0,,,,,,0.0
2024-03-24,SKU_097,67.0,0.0,,,,,,0.0
2024-03-31,SKU_097,73.0,0.0,,,,,,0.0
2024-04-07,SKU_097,66.0,0.0,,,,,,0.0
2024-04-14,SKU_097,65.0,0.0,,,,,,0.0
2024-04-21,SKU_097,59.0,0.0,,,,,,0.0
2024-04-28,SKU_097,71.0,0.0,,,,,,0.0
2024-05-05,SKU_097,67.0,0.0,,,,,,0.0
2024-05-12,SKU_097,57.0,0.0,,,,,,0.0
2024-05-19,SKU_097,79.0,0.0,,,,,,0.0
2024-05-26,SKU_097,71.0,0.0,,,,,,0.0
2024-06-02,SKU_097,67.0,0.0,,,,,,0.0
2024-06-09,SKU_097,64.0,0.0,,,,,,0.0
2024-06-16,SKU_097,57.0,0.0,,,,,,0.0
2024-06-23,SKU_097,71.0,0.0,,,,,,0.0
2024-06-30,SKU_097,76.0,0.0,,,,,,0.0
2024-07-07,SKU_097,66.0,0.0,,,,,,0.0
2024-07-14,SKU_097,59.0,0.0,,,,,,0.0
2024-07-21,SKU_097,81.0,0.0,,,,,,0.0
2024-07-28,SKU_097,85.0,0.0,,,,,,0.0
2024-08-04,SKU_097,87.0,0.0,,,,,,0.0
2024-08-11,SKU_097,65.0,0.0,,,,,,0.0
2024-08-18,SKU_097,81.0,0.0,,,,,,0.0
2024-08-25,SKU_097,63.0,0.0,,,,,,0.0
2024-09-01,SKU_097,62.0,0.0,,,,,,0.0
2024-09-08,SKU_097,61.0,0.0,,,,,,0.0
2024-09-15,SKU_097,55.0,0.0,,,,,,0.0
2024-09-22,SKU_097,76.0,0.0,,,,,,0.0
2024-09-29,SKU_097,59.0,0.0,,,,,,0.0
2024-10-06,SKU_097,87.0,0.0,,,,,,0.0
2024-10-13,SKU_097,80.0,0.0,,,,,,0.0
2024-10-20,SKU_097,100.0,0.0,,,,,,0.0
2024-10-27,SKU_097,101.0,0.0,,,,,,0.0
2024-11-03,SKU_097,83.0,0.0,,,,,,0.0
2024-11-10,SKU_097,86.0,0.0,,,,,,0.0
2024-11-17,SKU_097,93.0,0.0,,,,,,0.0
2024-11-24,SKU_097,72.0,0.0,,,,,,0.0
2024-12-01,SKU_097,88.0,0.0,,,,,,0.0
2024-12-08,SKU_097,79.0,0.0,,,,,,0.0
2024-12-15,SKU_097,77.0,0.0,,,,,,0.0
2024-12-22,SKU_097,89.0,0.0,,,,,,0.0
2024-12-29,SKU_097,96.0,0.0,,,,,,0.0
2025-01-05,SKU_097,81.0,67.0,,,,,,0.0
2025-01-12,SKU_097,74.0,61.0,,,,,,0.0
2025-01-19,SKU_097,68.0,81.0,,,,,,0.0
2025-01-26,SKU_097,65.0,61.0,,,,,,0.0
2025-02-02,SKU_097,83.0,77.0,,,,,,0.0
2025-02-09,SKU_097,77.0,61.0,,,,,,0.0
2025-02-16,SKU_097,83.0,77.0,,,,,,0.0
2025-02-23,SKU_097,68.0,73.0,,,,,,0.0
2025-03-02,SKU_097,77.0,59.0,,,,,,0.0
2025-03-09,SKU_097,69.0,47.0,,,,,,0.0
2025-03-16,SKU_097,109.0,79.0,,,,,,0.0
2025-03-23,SKU_097,61.0,67.0,,,,,,0.0
2025-03-30,SKU_097,67.0,73.0,,,,,,0.0
2025-04-06,SKU_097,62.0,66.0,,,,,,0.0
2025-04-13,SKU_097,78.0,65.0,,,,,,0.0
2025-04-20,SKU_097,91.0,59.0,,,,,,0.0
2025-04-27,SKU_097,52.0,71.0,,,,,,0.0
2025-05-04,SKU_097,72.0,67.0,,,,,,0.0
2025-05-11,SKU_097,60.0,57.0,,,,,,0.0
2025-05-18,SKU_097,73.0,79.0,,,,,,0.0
2025-05-25,SKU_097,67.0,71.0,,,,,,0.0
2025-06-01,SKU_097,69.0,67.0,,,,,,0.0
2025-06-08,SKU_097,68.0,64.0,,,,,,0.0
2025-06-15,SKU_097,72.0,57.0,,,,,,0.0
2025-06-22,SKU_097,66.0,71.0,,,,,,0.0
2025-06-29,SKU_097,70.0,76.0,,,,,,0.0
2025-07-06,SKU_097,79.0,66.0,,,,,,0.0
2025-07-13,SKU_097,74.0,59.0,,,,,,0.0
2025-07-20,SKU_097,85.0,81.0,,,,,,0.0
2025-07-27,SKU_097,59.0,85.0,,,,,,0.0
2025-08-03,SKU_097,69.0,87.0,,,,,,0.0
2025-08-10,SKU_097,73.0,65.0,,,,,,0.0
2025-08-17,SKU_097,83.0,81.0,,,,,,0.0
2025-08-24,SKU_097,73.0,63.0,,,,,,0.0
2025-08-31,SKU_097,84.0,62.0,,,,,,0.0
2025-09-07,SKU_097,67.0,61.0,,,,,,0.0
2025-09-14,SKU_097,51.0,55.0,,,,,,0.0
2025-09-21,SKU_097,74.0,76.0,,,,,,0.0
2025-09-28,SKU_097,71.0,59.0,,,,,,0.0
2025-10-05,SKU_097,74.0,87.0,,,,,,0.0
2025-10-12,SKU_097,108.0,80.0,,,,,,0.0
2025-10-19,SKU_097,103.0,100.0,,,,,,0.0
2025-10-26,SKU_097,95.0,101.0,,,,,,0.0
2025-11-02,SKU_097,101.0,83.0,,,,,,0.0
2025-11-09,SKU_097,90.0,86.0,,,,,,0.0
2025-11-16,SKU_097,99.0,93.0,,,,,,0.0
2025-11-23,SKU_097,84.0,72.0,84.8,83.68624853042203,85.91375146957796,83.68624853042203,85.91375146957796,0.8701183356077835
2025-11-30,SKU_097,94.0,88.0,98.5,97.38624853042204,99.61375146957796,97.38624853042204,99.61375146957796,0.8701183356077835
2025-12-07,SKU_097,81.0,79.0,83.98,82.86624853042204,85.09375146957797,82.86624853042204,85.09375146957797,0.8701183356077835
2025-12-14,SKU_097,94.0,77.0,88.93,87.81624853042204,90.04375146957797,87.81624853042204,90.04375146957797,0.8701183356077835
2025-12-21,SKU_097,87.0,89.0,85.25,84.13624853042204,86.36375146957796,84.13624853042204,86.36375146957796,0.8701183356077835
2025-12-28,SKU_097,84.0,96.0,84.15,83.03624853042204,85.26375146957797,83.03624853042204,85.26375146957797,0.8701183356077835
2026-01-11,SKU_097,,74.0,28.43,27.316248530422037,29.543751469577963,27.316248530422037,29.543751469577963,0.8701183356077835
2026-01-18,SKU_097,,68.0,28.69,27.114917566609883,30.26508243339012,27.114917566609883,30.26508243339012,1.23053315108603
2026-01-25,SKU_097,,65.0,28.19,26.260925867686467,30.119074132313536,26.260925867686467,30.119074132313536,1.5070891658699486
2026-02-01,SKU_097,,83.0,28.68,26.452497060844074,30.907502939155926,26.452497060844074,30.907502939155926,1.740236671215567
2026-02-08,SKU_097,,77.0,28.29,25.799576003983386,30.780423996016612,25.799576003983386,30.780423996016612,1.9456437468879788
2026-02-15,SKU_097,,83.0,28.8,26.07187719925909,31.52812280074091,26.07187719925909,31.52812280074091,2.131345938078835
2024-01-07,SKU_098,32.0,0.0,,,,,,0.0
2024-01-14,SKU_098,41.0,0.0,,,,,,0.0
2024-01-21,SKU_098,28.0,0.0,,,,,,0.0
2024-01-28,SKU_098,29.0,0.0,,,,,,0.0
2024-02-04,SKU_098,28.0,0.0,,,,,,0.0
2024-02-11,SKU_098,42.0,0.0,,,,,,0.0
2024-02-18,SKU_098,22.0,0.0,,,,,,0.0
2024-02-25,SKU_098,29.0,0.0,,,,,,0.0
2024-03-03,SKU_098,28.0,0.0,,,,,,0.0
2024-03-10,SKU_098,25.0,0.0,,,,,,0.0
2024-03-17,SKU_098,40.0,0.0,,,,,,0.0
2024-03-24,SKU_098,31.0,0.0,,,,,,0.0
2024-03-31,SKU_098,24.0,0.0,,,,,,0.0
2024-04-07,SKU_098,34.0,0.0,,,,,,0.0
2024-04-14,SKU_098,37.0,0.0,,,,,,0.0
2024-04-21,SKU_098,30.0,0.0,,,,,,0.0
2024-04-28,SKU_098,21.0,0.0,,,,,,0.0
2024-05-05,SKU_098,29.0,0.0,,,,,,0.0
2024-05-12,SKU_098,22.0,0.0,,,,,,0.0
2024-05-19,SKU_098,26.0,0.0,,,,,,0.0
2024-05-26,SKU_098,22.0,0.0,,,,,,0.0
2024-06-02,SKU_098,24.0,0.0,,,,,,0.0
2024-06-09,SKU_098,36.0,0.0,,,,,,0.0
2024-06-16,SKU_098,26.0,0.0,,,,,,0.0
2024-06-23,SKU_098,16.0,0.0,,,,,,0.0
2024-06-30,SKU_098,32.0,0.0,,,,,,0.0
2024-07-07,SKU_098,23.0,0.0,,,,,,0.0
2024-07-14,SKU_098,21.0,0.0,,,,,,0.0
2024-07-21,SKU_098,27.0,0.0,,,,,,0.0
2024-07-28,SKU_098,27.0,0.0,,,,,,0.0
2024-08-04,SKU_098,36.0,0.0,,,,,,0.0
2024-08-11,SKU_098,48.0,0.0,,,,,,0.0
2024-08-18,SKU_098,41.0,0.0,,,,,,0.0
2024-08-25,SKU_098,27.0,0.0,,,,,,0.0
2024-09-01,SKU_098,28.0,0.0,,,,,,0.0
2024-09-08,SKU_098,33.0,0.0,,,,,,0.0
2024-09-15,SKU_098,20.0,0.0,,,,,,0.0
2024-09-22,SKU_098,35.0,0.0,,,,,,0.0
2024-09-29,SKU_098,27.0,0.0,,,,,,0.0
2024-10-06,SKU_098,42.0,0.0,,,,,,0.0
2024-10-13,SKU_098,32.0,0.0,,,,,,0.0
2024-10-20,SKU_098,27.0,0.0,,,,,,0.0
2024-10-27,SKU_098,31.0,0.0,,,,,,0.0
2024-11-03,SKU_098,55.0,0.0,,,,,,0.0
2024-11-10,SKU_098,39.0,0.0,,,,,,0.0
2024-11-17,SKU_098,45.0,0.0,,,,,,0.0
2024-11-24,SKU_098,49.0,0.0,,,,,,0.0
2024-12-01,SKU_098,46.0,0.0,,,,,,0.0
2024-12-08,SKU_098,33.0,0.0,,,,,,0.0
2024-12-15,SKU_098,39.0,0.0,,,,,,0.0
2024-12-22,SKU_098,51.0,0.0,,,,,,0.0
2024-12-29,SKU_098,29.0,0.0,,,,,,0.0
2025-01-05,SKU_098,24.0,32.0,,,,,,0.0
2025-01-12,SKU_098,33.0,41.0,,,,,,0.0
2025-01-19,SKU_098,33.0,28.0,,,,,,0.0
2025-01-26,SKU_098,21.0,29.0,,,,,,0.0
2025-02-02,SKU_098,39.0,28.0,,,,,,0.0
2025-02-09,SKU_098,33.0,42.0,,,,,,0.0
2025-02-16,SKU_098,29.0,22.0,,,,,,0.0
2025-02-23,SKU_098,25.0,29.0,,,,,,0.0
2025-03-02,SKU_098,24.0,28.0,,,,,,0.0
2025-03-09,SKU_098,36.0,25.0,,,,,,0.0
2025-03-16,SKU_098,39.0,40.0,,,,,,0.0
2025-03-23,SKU_098,38.0,31.0,,,,,,0.0
2025-03-30,SKU_098,39.0,24.0,,,,,,0.0
2025-04-06,SKU_098,27.0,34.0,,,,,,0.0
2025-04-13,SKU_098,31.0,37.0,,,,,,0.0
2025-04-20,SKU_098,27.0,30.0,,,,,,0.0
2025-04-27,SKU_098,27.0,21.0,,,,,,0.0
2025-05-04,SKU_098,26.0,29.0,,,,,,0.0
2025-05-11,SKU_098,31.0,22.0,,,,,,0.0
2025-05-18,SKU_098,32.0,26.0,,,,,,0.0
2025-05-25,SKU_098,37.0,22.0,,,,,,0.0
2025-06-01,SKU_098,32.0,24.0,,,,,,0.0
2025-06-08,SKU_098,32.0,36.0,,,,,,0.0
2025-06-15,SKU_098,30.0,26.0,,,,,,0.0
2025-06-22,SKU_098,22.0,16.0,,,,,,0.0
2025-06-29,SKU_098,20.0,32.0,,,,,,0.0
2025-07-06,SKU_098,27.0,23.0,,,,,,0.0
2025-07-13,SKU_098,35.0,21.0,,,,,,0.0
2025-07-20,SKU_098,32.0,27.0,,,,,,0.0
2025-07-27,SKU_098,28.0,27.0,,,,,,0.0
2025-08-03,SKU_098,30.0,36.0,,,,,,0.0
2025-08-10,SKU_098,27.0,48.0,,,,,,0.0
2025-08-17,SKU_098,37.0,41.0,,,,,,0.0
2025-08-24,SKU_098,42.0,27.0,,,,,,0.0
2025-08-31,SKU_098,32.0,28.0,,,,,,0.0
2025-09-07,SKU_098,29.0,33.0,,,,,,0.0
2025-09-14,SKU_098,25.0,20.0,,,,,,0.0
2025-09-21,SKU_098,31.0,35.0,,,,,,0.0
2025-09-28,SKU_098,17.0,27.0,,,,,,0.0
2025-10-05,SKU_098,44.0,42.0,,,,,,0.0
2025-10-12,SKU_098,48.0,32.0,,,,,,0.0
2025-10-19,SKU_098,28.0,27.0,,,,,,0.0
2025-10-26,SKU_098,25.0,31.0,,,,,,0.0
2025-11-02,SKU_098,55.0,55.0,,,,,,0.0
2025-11-09,SKU_098,38.0,39.0,,,,,,0.0
2025-11-16,SKU_098,37.0,45.0,,,,,,0.0
2025-11-23,SKU_098,43.0,49.0,47.0,45.88624853042204,48.11375146957796,45.88624853042204,48.11375146957796,0.8701183356077835
2025-11-30,SKU_098,39.0,46.0,35.85,34.73624853042204,36.963751469577964,34.73624853042204,36.963751469577964,0.8701183356077835
2025-12-07,SKU_098,33.0,33.0,36.3,35.186248530422034,37.41375146957796,35.186248530422034,37.41375146957796,0.8701183356077835
2025-12-14,SKU_098,36.0,39.0,34.57,33.45624853042204,35.68375146957796,33.45624853042204,35.68375146957796,0.8701183356077835
2025-12-21,SKU_098,36.0,51.0,37.68,36.56624853042204,38.79375146957796,36.56624853042204,38.79375146957796,0.8701183356077835
2025-12-28,SKU_098,41.0,29.0,43.07,41.95624853042204,44.18375146957796,41.95624853042204,44.18375146957796,0.8701183356077835
2026-01-11,SKU_098,,33.0,9.91,8.796248530422037,11.023751469577963,8.796248530422037,11.023751469577963,0.8701183356077835
2026-01-18,SKU_098,,33.0,10.48,8.90491756660988,12.05508243339012,8.90491756660988,12.05508243339012,1.2305331510860316
2026-01-25,SKU_098,,21.0,10.45,8.520925867686465,12.379074132313534,8.520925867686465,12.379074132313534,1.5070891658699486
2026-02-01,SKU_098,,39.0,10.42,8.192497060844076,12.647502939155924,8.192497060844076,12.647502939155924,1.7402366712155657
2026-02-08,SKU_098,,33.0,10.44,7.9495760039833865,12.930423996016613,7.9495760039833865,12.930423996016613,1.9456437468879788
2026-02-15,SKU_098,,29.0,10.45,7.72187719925909,13.178122800740908,7.72187719925909,13.178122800740908,2.131345938078835
2024-01-07,SKU_099,82.0,0.0,,,,,,0.0
2024-01-14,SKU_099,59.0,0.0,,,,,,0.0
2024-01-21,SKU_099,66.0,0.0,,,,,,0.0
2024-01-28,SKU_099,53.0,0.0,,,,,,0.0
2024-02-04,SKU_099,80.0,0.0,,,,,,0.0
2024-02-11,SKU_099,67.0,0.0,,,,,,0.0
2024-02-18,SKU_099,64.0,0.0,,,,,,0.0
2024-02-25,SKU_099,85.0,0.0,,,,,,0.0
2024-03-03,SKU_099,69.0,0.0,,,,,,0.0
2024-03-10,SKU_099,79.0,0.0,,,,,,0.0
2024-03-17,SKU_099,78.0,0.0,,,,,,0.0
2024-03-24,SKU_099,60.0,0.0,,,,,,0.0
2024-03-31,SKU_099,47.0,0.0,,,,,,0.0
2024-04-07,SKU_099,73.0,0.0,,,,,,0.0
2024-04-14,SKU_099,54.0,0.0,,,,,,0.0
2024-04-21,SKU_099,69.0,0.0,,,,,,0.0
2024-04-28,SKU_099,50.0,0.0,,,,,,0.0
2024-05-05,SKU_099,71.0,0.0,,,,,,0.0
2024-05-12,SKU_099,54.0,0.0,,,,,,0.0
2024-05-19,SKU_099,65.0,0.0,,,,,,0.0
2024-05-26,SKU_099,66.0,0.0,,,,,,0.0
2024-06-02,SKU_099,62.0,0.0,,,,,,0.0
2024-06-09,SKU_099,55.0,0.0,,,,,,0.0
2024-06-16,SKU_099,79.0,0.0,,,,,,0.0
2024-06-23,SKU_099,79.0,0.0,,,,,,0.0
2024-06-30,SKU_099,79.0,0.0,,,,,,0.0
2024-07-07,SKU_099,52.0,0.0,,,,,,0.0
2024-07-14,SKU_099,56.0,0.0,,,,,,0.0
2024-07-21,SKU_099,46.0,0.0,,,,,,0.0
2024-07-28,SKU_099,78.0,0.0,,,,,,0.0
2024-08-04,SKU_099,71.0,0.0,,,,,,0.0
2024-08-11,SKU_099,64.0,0.0,,,,,,0.0
2024-08-18,SKU_099,68.0,0.0,,,,,,0.0
2024-08-25,SKU_099,68.0,0.0,,,,,,0.0
2024-09-01,SKU_099,60.0,0.0,,,,,,0.0
2024-09-08,SKU_099,58.0,0.0,,,,,,0.0
2024-09-15,SKU_099,80.0,0.0,,,,,,0.0
2024-09-22,SKU_099,57.0,0.0,,,,,,0.0
2024-09-29,SKU_099,72.0,0.0,,,,,,0.0
2024-10-06,SKU_099,73.0,0.0,,,,,,0.0
2024-10-13,SKU_099,80.0,0.0,,,,,,0.0
2024-10-20,SKU_099,81.0,0.0,,,,,,0.0
2024-10-27,SKU_099,91.0,0.0,,,,,,0.0
2024-11-03,SKU_099,112.0,0.0,,,,,,0.0
2024-11-10,SKU_099,62.0,0.0,,,,,,0.0
2024-11-17,SKU_099,95.0,0.0,,,,,,0.0
2024-11-24,SKU_099,99.0,0.0,,,,,,0.0
2024-12-01,SKU_099,101.0,0.0,,,,,,0.0
2024-12-08,SKU_099,68.0,0.0,,,,,,0.0
2024-12-15,SKU_099,99.0,0.0,,,,,,0.0
2024-12-22,SKU_099,93.0,0.0,,,,,,0.0
2024-12-29,SKU_099,106.0,0.0,,,,,,0.0
2025-01-05,SKU_099,94.0,82.0,,,,,,0.0
2025-01-12,SKU_099,73.0,59.0,,,,,,0.0
2025-01-19,SKU_099,70.0,66.0,,,,,,0.0
2025-01-26,SKU_099,66.0,53.0,,,,,,0.0
2025-02-02,SKU_099,57.0,80.0,,,,,,0.0
2025-02-09,SKU_099,72.0,67.0,,,,,,0.0
2025-02-16,SKU_099,82.0,64.0,,,,,,0.0
2025-02-23,SKU_099,62.0,85.0,,,,,,0.0
2025-03-02,SKU_099,47.0,69.0,,,,,,0.0
2025-03-09,SKU_099,73.0,79.0,,,,,,0.0
2025-03-16,SKU_099,93.0,78.0,,,,,,0.0
2025-03-23,SKU_099,59.0,60.0,,,,,,0.0
2025-03-30,SKU_099,56.0,47.0,,,,,,0.0
2025-04-06,SKU_099,73.0,73.0,,,,,,0.0
2025-04-13,SKU_099,87.0,54.0,,,,,,0.0
2025-04-20,SKU_099,84.0,69.0,,,,,,0.0
2025-04-27,SKU_099,50.0,50.0,,,,,,0.0
2025-05-04,SKU_099,54.0,71.0,,,,,,0.0
2025-05-11,SKU_099,71.0,54.0,,,,,,0.0
2025-05-18,SKU_099,61.0,65.0,,,,,,0.0
2025-05-25,SKU_099,61.0,66.0,,,,,,0.0
2025-06-01,SKU_099,66.0,62.0,,,,,,0.0
2025-06-08,SKU_099,75.0,55.0,,,,,,0.0
2025-06-15,SKU_099,77.0,79.0,,,,,,0.0
2025-06-22,SKU_099,58.0,79.0,,,,,,0.0
2025-06-29,SKU_099,63.0,79.0,,,,,,0.0
2025-07-06,SKU_099,61.0,52.0,,,,,,0.0
2025-07-13,SKU_099,66.0,56.0,,,,,,0.0
2025-07-20,SKU_099,61.0,46.0,,,,,,0.0
2025-07-27,SKU_099,63.0,78.0,,,,,,0.0
2025-08-03,SKU_099,77.0,71.0,,,,,,0.0
2025-08-10,SKU_099,74.0,64.0,,,,,,0.0
2025-08-17,SKU_099,75.0,68.0,,,,,,0.0
2025-08-24,SKU_099,82.0,68.0,,,,,,0.0
2025-08-31,SKU_099,66.0,60.0,,,,,,0.0
2025-09-07,SKU_099,63.0,58.0,,,,,,0.0
2025-09-14,SKU_099,53.0,80.0,,,,,,0.0
2025-09-21,SKU_099,78.0,57.0,,,,,,0.0
2025-09-28,SKU_099,68.0,72.0,,,,,,0.0
2025-10-05,SKU_099,83.0,73.0,,,,,,0.0
2025-10-12,SKU_099,69.0,80.0,,,,,,0.0
2025-10-19,SKU_099,97.0,81.0,,,,,,0.0
2025-10-26,SKU_099,89.0,91.0,,,,,,0.0
2025-11-02,SKU_099,114.0,112.0,,,,,,0.0
2025-11-09,SKU_099,107.0,62.0,,,,,,0.0
2025-11-16,SKU_099,90.0,95.0,,,,,,0.0
2025-11-23,SKU_099,105.0,99.0,107.27,106.15624853042203,108.38375146957796,106.15624853042203,108.38375146957796,0.8701183356077835
2025-11-30,SKU_099,99.0,101.0,101.66,100.54624853042203,102.77375146957796,100.54624853042203,102.77375146957796,0.8701183356077835
2025-12-07,SKU_099,105.0,68.0,95.6,94.48624853042203,96.71375146957796,94.48624853042203,96.71375146957796,0.8701183356077835
2025-12-14,SKU_099,90.0,99.0,96.16,95.04624853042203,97.27375146957796,95.04624853042203,97.27375146957796,0.8701183356077835
2025-12-21,SKU_099,75.0,93.0,70.16,69.04624853042203,71.27375146957796,69.04624853042203,71.27375146957796,0.8701183356077835
2025-12-28,SKU_099,102.0,106.0,101.75,100.63624853042204,102.86375146957796,100.63624853042204,102.86375146957796,0.8701183356077835
2026-01-11,SKU_099,,73.0,31.79,30.676248530422036,32.90375146957796,30.676248530422036,32.90375146957796,0.8701183356077835
2026-01-18,SKU_099,,70.0,29.59,28.01491756660988,31.16508243339012,28.01491756660988,31.16508243339012,1.23053315108603
2026-01-25,SKU_099,,66.0,28.8,26.870925867686466,30.729074132313535,26.870925867686466,30.729074132313535,1.5070891658699486
2026-02-01,SKU_099,,57.0,28.54,26.312497060844073,30.767502939155925,26.312497060844073,30.767502939155925,1.740236671215567
2026-02-08,SKU_099,,72.0,28.54,26.049576003983386,31.030423996016612,26.049576003983386,31.030423996016612,1.9456437468879788
2026-02-15,SKU_099,,82.0,28.74,26.01187719925909,31.468122800740908,26.01187719925909,31.468122800740908,2.131345938078835
2024-01-07,SKU_100,6.0,0.0,,,,,,0.0
2024-01-14,SKU_100,5.0,0.0,,,,,,0.0
2024-01-21,SKU_100,2.0,0.0,,,,,,0.0
2024-01-28,SKU_100,4.0,0.0,,,,,,0.0
2024-02-04,SKU_100,3.0,0.0,,,,,,0.0
2024-02-11,SKU_100,4.0,0.0,,,,,,0.0
2024-02-18,SKU_100,1.0,0.0,,,,,,0.0
2024-02-25,SKU_100,3.0,0.0,,,,,,0.0
2024-03-03,SKU_100,4.0,0.0,,,,,,0.0
2024-03-10,SKU_100,5.0,0.0,,,,,,0.0
2024-03-17,SKU_100,9.0,0.0,,,,,,0.0
2024-03-24,SKU_100,6.0,0.0,,,,,,0.0
2024-03-31,SKU_100,4.0,0.0,,,,,,0.0
2024-04-07,SKU_100,5.0,0.0,,,,,,0.0
2024-04-14,SKU_100,3.0,0.0,,,,,,0.0
2024-04-21,SKU_100,2.0,0.0,,,,,,0.0
2024-04-28,SKU_100,2.0,0.0,,,,,,0.0
2024-05-05,SKU_100,3.0,0.0,,,,,,0.0
2024-05-12,SKU_100,9.0,0.0,,,,,,0.0
2024-05-19,SKU_100,4.0,0.0,,,,,,0.0
2024-05-26,SKU_100,7.0,0.0,,,,,,0.0
2024-06-02,SKU_100,5.0,0.0,,,,,,0.0
2024-06-09,SKU_100,5.0,0.0,,,,,,0.0
2024-06-16,SKU_100,3.0,0.0,,,,,,0.0
2024-06-23,SKU_100,5.0,0.0,,,,,,0.0
2024-06-30,SKU_100,7.0,0.0,,,,,,0.0
2024-07-07,SKU_100,6.0,0.0,,,,,,0.0
2024-07-14,SKU_100,6.0,0.0,,,,,,0.0
2024-07-21,SKU_100,6.0,0.0,,,,,,0.0
2024-07-28,SKU_100,6.0,0.0,,,,,,0.0
2024-08-04,SKU_100,2.0,0.0,,,,,,0.0
2024-08-11,SKU_100,5.0,0.0,,,,,,0.0
2024-08-18,SKU_100,2.0,0.0,,,,,,0.0
2024-08-25,SKU_100,2.0,0.0,,,,,,0.0
2024-09-01,SKU_100,8.0,0.0,,,,,,0.0
2024-09-08,SKU_100,4.0,0.0,,,,,,0.0
2024-09-15,SKU_100,6.0,0.0,,,,,,0.0
2024-09-22,SKU_100,1.0,0.0,,,,,,0.0
2024-09-29,SKU_100,7.0,0.0,,,,,,0.0
